big data;artificial intelligence;autoimmunity;Sjogren;RA;SLE;lupus;machine learning;modelisation
Total_number_of_articles;44077
>1321246;First_Filter=FAILED;Last_filter=FAILED
>1301961;First_Filter=FAILED;Last_filter=FAILED
>11270517;First_Filter=FAILED;Last_filter=FAILED
>1529286;First_Filter=FAILED;Last_filter=FAILED
>1384103;First_Filter=FAILED;Last_filter=FAILED
>1384102;First_Filter=FAILED;Last_filter=FAILED
>1371663;First_Filter=FAILED;Last_filter=FAILED
>1311942;First_Filter=FAILED;Last_filter=FAILED
>1791339;First_Filter=FAILED;Last_filter=FAILED
>1767343;First_Filter=FAILED;Last_filter=FAILED
>1765971;First_Filter=FAILED;Last_filter=FAILED
>1925826;First_Filter=FAILED;Last_filter=FAILED
>1943985;First_Filter=FAILED;Last_filter=FAILED
>1895954;First_Filter=FAILED;Last_filter=FAILED
>1893621;First_Filter=FAILED;Last_filter=FAILED
>1882189;First_Filter=FAILED;Last_filter=FAILED
>2070569;First_Filter=FAILED;Last_filter=FAILED
>1948454;First_Filter=FAILED;Last_filter=FAILED
>1948101;First_Filter=FAILED;Last_filter=FAILED
>1888203;First_Filter=FAILED;Last_filter=FAILED
>1658811;First_Filter=FAILED;Last_filter=FAILED
>2070558;First_Filter=FAILED;Last_filter=FAILED
>1833542;First_Filter=FAILED;Last_filter=FAILED
>1668766;First_Filter=FAILED;Last_filter=FAILED
>1916874;First_Filter=FAILED;Last_filter=FAILED
>1668288;First_Filter=FAILED;Last_filter=PASSED
>1654147;First_Filter=FAILED;Last_filter=FAILED
>1708314;First_Filter=FAILED;Last_filter=FAILED
>1715616;First_Filter=FAILED;Last_filter=FAILED
>1856805;First_Filter=FAILED;Last_filter=FAILED
>2041886;First_Filter=FAILED;Last_filter=FAILED
>1993360;First_Filter=FAILED;Last_filter=FAILED
>1985796;First_Filter=FAILED;Last_filter=FAILED
>1990149;First_Filter=FAILED;Last_filter=FAILED
>1941354;First_Filter=FAILED;Last_filter=FAILED
>1891558;First_Filter=FAILED;Last_filter=FAILED
>1891556;First_Filter=FAILED;Last_filter=FAILED
>1821907;First_Filter=FAILED;Last_filter=FAILED
>1784890;First_Filter=FAILED;Last_filter=FAILED
>1672123;First_Filter=FAILED;Last_filter=FAILED
>1964610;First_Filter=FAILED;Last_filter=FAILED
>2273511;First_Filter=FAILED;Last_filter=FAILED
>2267732;First_Filter=FAILED;Last_filter=FAILED
>2082056;First_Filter=FAILED;Last_filter=FAILED
>2292594;First_Filter=FAILED;Last_filter=FAILED
>2254889;First_Filter=FAILED;Last_filter=FAILED
>2075353;First_Filter=FAILED;Last_filter=FAILED
>1706407;First_Filter=FAILED;Last_filter=FAILED
>2397609;First_Filter=FAILED;Last_filter=FAILED
>2266627;First_Filter=FAILED;Last_filter=FAILED
>2261734;First_Filter=FAILED;Last_filter=FAILED
>2391439;First_Filter=FAILED;Last_filter=FAILED
>1978760;First_Filter=FAILED;Last_filter=FAILED
>2355725;First_Filter=FAILED;Last_filter=FAILED
>2377807;First_Filter=FAILED;Last_filter=FAILED
>2375908;First_Filter=FAILED;Last_filter=FAILED
>1696190;First_Filter=FAILED;Last_filter=FAILED
>2320762;First_Filter=FAILED;Last_filter=FAILED
>2275166;First_Filter=FAILED;Last_filter=FAILED
>2226052;First_Filter=FAILED;Last_filter=FAILED
>1976752;First_Filter=FAILED;Last_filter=FAILED
>2367718;First_Filter=FAILED;Last_filter=FAILED
>2349839;First_Filter=FAILED;Last_filter=FAILED
>2141541;First_Filter=FAILED;Last_filter=FAILED
>2319523;First_Filter=FAILED;Last_filter=FAILED
>2306568;First_Filter=FAILED;Last_filter=FAILED
>2392638;First_Filter=FAILED;Last_filter=FAILED
>2354868;First_Filter=FAILED;Last_filter=FAILED
>2349436;First_Filter=FAILED;Last_filter=FAILED
>2313669;First_Filter=FAILED;Last_filter=FAILED
>2302835;First_Filter=FAILED;Last_filter=FAILED
>2144372;First_Filter=FAILED;Last_filter=FAILED
>2075370;First_Filter=FAILED;Last_filter=FAILED
>1966978;First_Filter=FAILED;Last_filter=FAILED
>1714859;First_Filter=FAILED;Last_filter=FAILED
>1708848;First_Filter=FAILED;Last_filter=FAILED
>1697425;First_Filter=FAILED;Last_filter=FAILED
>2686801;First_Filter=FAILED;Last_filter=FAILED
>2532990;First_Filter=FAILED;Last_filter=FAILED
>2487716;First_Filter=FAILED;Last_filter=FAILED
>2685982;First_Filter=FAILED;Last_filter=FAILED
>2623661;First_Filter=FAILED;Last_filter=FAILED
>2600938;First_Filter=FAILED;Last_filter=FAILED
>2530990;First_Filter=FAILED;Last_filter=FAILED
>2480754;First_Filter=FAILED;Last_filter=FAILED
>2805426;First_Filter=FAILED;Last_filter=FAILED
>2790396;First_Filter=FAILED;Last_filter=FAILED
>2613159;First_Filter=FAILED;Last_filter=FAILED
>2554826;First_Filter=FAILED;Last_filter=FAILED
>2788052;First_Filter=FAILED;Last_filter=FAILED
>2680309;First_Filter=FAILED;Last_filter=FAILED
>2593319;First_Filter=FAILED;Last_filter=FAILED
>2555505;First_Filter=FAILED;Last_filter=FAILED
>2472849;First_Filter=FAILED;Last_filter=FAILED
>2800418;First_Filter=FAILED;Last_filter=FAILED
>2573169;First_Filter=FAILED;Last_filter=FAILED
>2742401;First_Filter=FAILED;Last_filter=FAILED
>2527098;First_Filter=FAILED;Last_filter=FAILED
>2772758;First_Filter=FAILED;Last_filter=FAILED
>2786788;First_Filter=FAILED;Last_filter=FAILED
>2783895;First_Filter=FAILED;Last_filter=FAILED
>2743718;First_Filter=FAILED;Last_filter=FAILED
>2736833;First_Filter=FAILED;Last_filter=FAILED
>2724251;First_Filter=FAILED;Last_filter=FAILED
>2694791;First_Filter=FAILED;Last_filter=FAILED
>2930263;First_Filter=FAILED;Last_filter=FAILED
>2787055;First_Filter=FAILED;Last_filter=FAILED
>2784733;First_Filter=FAILED;Last_filter=FAILED
>2500315;First_Filter=FAILED;Last_filter=FAILED
>2812955;First_Filter=FAILED;Last_filter=FAILED
>2773562;First_Filter=FAILED;Last_filter=FAILED
>2716007;First_Filter=FAILED;Last_filter=FAILED
>2696861;First_Filter=FAILED;Last_filter=FAILED
>2634628;First_Filter=FAILED;Last_filter=FAILED
>3264698;First_Filter=FAILED;Last_filter=FAILED
>3207372;First_Filter=FAILED;Last_filter=FAILED
>3148712;First_Filter=FAILED;Last_filter=FAILED
>2459252;First_Filter=FAILED;Last_filter=FAILED
>3150766;First_Filter=FAILED;Last_filter=FAILED
>3055117;First_Filter=FAILED;Last_filter=FAILED
>2461346;First_Filter=FAILED;Last_filter=FAILED
>3266995;First_Filter=FAILED;Last_filter=FAILED
>3150923;First_Filter=FAILED;Last_filter=PASSED
>3075463;First_Filter=FAILED;Last_filter=FAILED
>2978115;First_Filter=FAILED;Last_filter=FAILED
>3382309;First_Filter=FAILED;Last_filter=FAILED
>3383437;First_Filter=FAILED;Last_filter=FAILED
>3418980;First_Filter=FAILED;Last_filter=FAILED
>3365027;First_Filter=FAILED;Last_filter=FAILED
>3260954;First_Filter=FAILED;Last_filter=FAILED
>3075460;First_Filter=FAILED;Last_filter=FAILED
>3353688;First_Filter=FAILED;Last_filter=FAILED
>2451482;First_Filter=FAILED;Last_filter=FAILED
>2828476;First_Filter=FAILED;Last_filter=FAILED
>3264781;First_Filter=FAILED;Last_filter=FAILED
>3396252;First_Filter=FAILED;Last_filter=FAILED
>3394093;First_Filter=FAILED;Last_filter=FAILED
>3262908;First_Filter=FAILED;Last_filter=FAILED
>3258386;First_Filter=FAILED;Last_filter=FAILED
>3258384;First_Filter=FAILED;Last_filter=FAILED
>3175453;First_Filter=FAILED;Last_filter=FAILED
>3148995;First_Filter=FAILED;Last_filter=FAILED
>3124262;First_Filter=FAILED;Last_filter=FAILED
>3073542;First_Filter=FAILED;Last_filter=PASSED
>3070725;First_Filter=FAILED;Last_filter=FAILED
>3502389;First_Filter=FAILED;Last_filter=FAILED
>3437420;First_Filter=FAILED;Last_filter=FAILED
>3324202;First_Filter=FAILED;Last_filter=FAILED
>3320699;First_Filter=FAILED;Last_filter=FAILED
>2893438;First_Filter=FAILED;Last_filter=FAILED
>3501395;First_Filter=FAILED;Last_filter=FAILED
>3426291;First_Filter=FAILED;Last_filter=FAILED
>3440330;First_Filter=FAILED;Last_filter=FAILED
>3442968;First_Filter=FAILED;Last_filter=PASSED
>2443529;First_Filter=FAILED;Last_filter=FAILED
>3498594;First_Filter=FAILED;Last_filter=FAILED
>3443453;First_Filter=FAILED;Last_filter=FAILED
>3320428;First_Filter=FAILED;Last_filter=FAILED
>3308228;First_Filter=FAILED;Last_filter=FAILED
>3501355;First_Filter=FAILED;Last_filter=FAILED
>3499354;First_Filter=FAILED;Last_filter=FAILED
>3652524;First_Filter=FAILED;Last_filter=FAILED
>3034067;First_Filter=FAILED;Last_filter=FAILED
>3828665;First_Filter=FAILED;Last_filter=FAILED
>2438080;First_Filter=FAILED;Last_filter=FAILED
>3547654;First_Filter=FAILED;Last_filter=FAILED
>3030335;First_Filter=FAILED;Last_filter=FAILED
>3491765;First_Filter=FAILED;Last_filter=FAILED
>20144109;First_Filter=FAILED;Last_filter=FAILED
>3813676;First_Filter=FAILED;Last_filter=FAILED
>3594964;First_Filter=FAILED;Last_filter=FAILED
>3494687;First_Filter=FAILED;Last_filter=FAILED
>3031126;First_Filter=FAILED;Last_filter=FAILED
>3782795;First_Filter=FAILED;Last_filter=FAILED
>3820197;First_Filter=FAILED;Last_filter=FAILED
>3020161;First_Filter=FAILED;Last_filter=FAILED
>3792275;First_Filter=FAILED;Last_filter=FAILED
>3791699;First_Filter=FAILED;Last_filter=FAILED
>3772919;First_Filter=FAILED;Last_filter=FAILED
>3095574;First_Filter=FAILED;Last_filter=FAILED
>3533338;First_Filter=FAILED;Last_filter=FAILED
>3489001;First_Filter=FAILED;Last_filter=FAILED
>3729575;First_Filter=FAILED;Last_filter=FAILED
>3711879;First_Filter=FAILED;Last_filter=FAILED
>3711574;First_Filter=FAILED;Last_filter=FAILED
>3488243;First_Filter=FAILED;Last_filter=FAILED
>2423433;First_Filter=FAILED;Last_filter=FAILED
>3522897;First_Filter=FAILED;Last_filter=FAILED
>3491412;First_Filter=FAILED;Last_filter=FAILED
>3014140;First_Filter=FAILED;Last_filter=FAILED
>3517785;First_Filter=FAILED;Last_filter=FAILED
>2423279;First_Filter=FAILED;Last_filter=FAILED
>3518336;First_Filter=FAILED;Last_filter=FAILED
>2418139;First_Filter=FAILED;Last_filter=FAILED
>3538345;First_Filter=FAILED;Last_filter=FAILED
>3521018;First_Filter=FAILED;Last_filter=FAILED
>3511088;First_Filter=FAILED;Last_filter=FAILED
>3495876;First_Filter=FAILED;Last_filter=FAILED
>3492039;First_Filter=FAILED;Last_filter=FAILED
>3489973;First_Filter=FAILED;Last_filter=FAILED
>3473651;First_Filter=FAILED;Last_filter=FAILED
>3296145;First_Filter=FAILED;Last_filter=FAILED
>3020728;First_Filter=FAILED;Last_filter=FAILED
>2943425;First_Filter=FAILED;Last_filter=FAILED
>2937582;First_Filter=FAILED;Last_filter=FAILED
>3907953;First_Filter=FAILED;Last_filter=FAILED
>3878988;First_Filter=FAILED;Last_filter=FAILED
>3854165;First_Filter=FAILED;Last_filter=FAILED
>3831162;First_Filter=FAILED;Last_filter=FAILED
>3879527;First_Filter=FAILED;Last_filter=FAILED
>3878880;First_Filter=FAILED;Last_filter=FAILED
>3875652;First_Filter=FAILED;Last_filter=FAILED
>2418204;First_Filter=FAILED;Last_filter=FAILED
>4020134;First_Filter=FAILED;Last_filter=PASSED
>4017290;First_Filter=FAILED;Last_filter=FAILED
>3874034;First_Filter=FAILED;Last_filter=FAILED
>3876946;First_Filter=FAILED;Last_filter=FAILED
>4017285;First_Filter=FAILED;Last_filter=FAILED
>3876433;First_Filter=FAILED;Last_filter=FAILED
>3886120;First_Filter=FAILED;Last_filter=FAILED
>3861001;First_Filter=FAILED;Last_filter=FAILED
>3897532;First_Filter=FAILED;Last_filter=FAILED
>3897530;First_Filter=FAILED;Last_filter=FAILED
>3873304;First_Filter=FAILED;Last_filter=FAILED
>3831143;First_Filter=FAILED;Last_filter=FAILED
>4050141;First_Filter=FAILED;Last_filter=FAILED
>3973400;First_Filter=FAILED;Last_filter=FAILED
>3885680;First_Filter=FAILED;Last_filter=FAILED
>3872099;First_Filter=FAILED;Last_filter=FAILED
>3964813;First_Filter=FAILED;Last_filter=FAILED
>3885372;First_Filter=FAILED;Last_filter=FAILED
>3885062;First_Filter=FAILED;Last_filter=FAILED
>3880181;First_Filter=FAILED;Last_filter=FAILED
>3878007;First_Filter=FAILED;Last_filter=FAILED
>3837535;First_Filter=FAILED;Last_filter=FAILED
>3160099;First_Filter=FAILED;Last_filter=FAILED
>3157636;First_Filter=FAILED;Last_filter=FAILED
>6514386;First_Filter=FAILED;Last_filter=FAILED
>6508862;First_Filter=FAILED;Last_filter=FAILED
>6335422;First_Filter=FAILED;Last_filter=FAILED
>6208913;First_Filter=FAILED;Last_filter=FAILED
>6388514;First_Filter=FAILED;Last_filter=FAILED
>6335864;First_Filter=FAILED;Last_filter=FAILED
>6334742;First_Filter=FAILED;Last_filter=FAILED
>6333315;First_Filter=FAILED;Last_filter=FAILED
>6492692;First_Filter=FAILED;Last_filter=FAILED
>6529876;First_Filter=FAILED;Last_filter=FAILED
>6495889;First_Filter=FAILED;Last_filter=FAILED
>6611139;First_Filter=FAILED;Last_filter=FAILED
>6327772;First_Filter=FAILED;Last_filter=FAILED
>6748045;First_Filter=FAILED;Last_filter=FAILED
>6608925;First_Filter=FAILED;Last_filter=FAILED
>6421522;First_Filter=FAILED;Last_filter=FAILED
>6398171;First_Filter=FAILED;Last_filter=FAILED
>6233690;First_Filter=FAILED;Last_filter=FAILED
>6422017;First_Filter=FAILED;Last_filter=FAILED
>6367527;First_Filter=FAILED;Last_filter=FAILED
>6332160;First_Filter=FAILED;Last_filter=FAILED
>6609234;First_Filter=FAILED;Last_filter=FAILED
>6597049;First_Filter=FAILED;Last_filter=FAILED
>6385227;First_Filter=FAILED;Last_filter=FAILED
>6335421;First_Filter=FAILED;Last_filter=FAILED
>6332789;First_Filter=FAILED;Last_filter=FAILED
>6361141;First_Filter=FAILED;Last_filter=FAILED
>6663597;First_Filter=FAILED;Last_filter=FAILED
>6609699;First_Filter=FAILED;Last_filter=FAILED
>6606402;First_Filter=FAILED;Last_filter=FAILED
>6652967;First_Filter=FAILED;Last_filter=FAILED
>6616954;First_Filter=FAILED;Last_filter=FAILED
>6620262;First_Filter=FAILED;Last_filter=FAILED
>6411401;First_Filter=FAILED;Last_filter=FAILED
>6409478;First_Filter=FAILED;Last_filter=FAILED
>6605109;First_Filter=FAILED;Last_filter=FAILED
>6352267;First_Filter=FAILED;Last_filter=FAILED
>6602882;First_Filter=FAILED;Last_filter=FAILED
>6442634;First_Filter=FAILED;Last_filter=FAILED
>6190598;First_Filter=FAILED;Last_filter=FAILED
>6220848;First_Filter=FAILED;Last_filter=FAILED
>6851441;First_Filter=FAILED;Last_filter=FAILED
>6832798;First_Filter=FAILED;Last_filter=PASSED
>6604939;First_Filter=FAILED;Last_filter=FAILED
>6604044;First_Filter=FAILED;Last_filter=FAILED
>6388965;First_Filter=FAILED;Last_filter=FAILED
>6230705;First_Filter=FAILED;Last_filter=FAILED
>6223741;First_Filter=FAILED;Last_filter=FAILED
>6962718;First_Filter=FAILED;Last_filter=FAILED
>7131712;First_Filter=FAILED;Last_filter=FAILED
>6981388;First_Filter=FAILED;Last_filter=FAILED
>6980249;First_Filter=FAILED;Last_filter=FAILED
>6181920;First_Filter=FAILED;Last_filter=FAILED
>7092339;First_Filter=FAILED;Last_filter=FAILED
>6981473;First_Filter=FAILED;Last_filter=FAILED
>6806334;First_Filter=FAILED;Last_filter=FAILED
>7094684;First_Filter=FAILED;Last_filter=FAILED
>7073977;First_Filter=FAILED;Last_filter=FAILED
>7048503;First_Filter=FAILED;Last_filter=FAILED
>6977573;First_Filter=FAILED;Last_filter=FAILED
>6285445;First_Filter=FAILED;Last_filter=FAILED
>6460317;First_Filter=FAILED;Last_filter=FAILED
>7097700;First_Filter=FAILED;Last_filter=FAILED
>7097683;First_Filter=FAILED;Last_filter=FAILED
>7160109;First_Filter=FAILED;Last_filter=FAILED
>7086779;First_Filter=FAILED;Last_filter=FAILED
>6981833;First_Filter=FAILED;Last_filter=FAILED
>6978853;First_Filter=FAILED;Last_filter=FAILED
>6816187;First_Filter=FAILED;Last_filter=FAILED
>6799579;First_Filter=FAILED;Last_filter=FAILED
>6754627;First_Filter=FAILED;Last_filter=FAILED
>6217534;First_Filter=FAILED;Last_filter=FAILED
>7337971;First_Filter=FAILED;Last_filter=FAILED
>7337967;First_Filter=FAILED;Last_filter=PASSED
>6794352;First_Filter=FAILED;Last_filter=FAILED
>6175456;First_Filter=FAILED;Last_filter=FAILED
>7028987;First_Filter=FAILED;Last_filter=FAILED
>7288757;First_Filter=FAILED;Last_filter=PASSED
>6974781;First_Filter=FAILED;Last_filter=FAILED
>7205057;First_Filter=FAILED;Last_filter=FAILED
>6971657;First_Filter=FAILED;Last_filter=FAILED
>7342695;First_Filter=FAILED;Last_filter=FAILED
>7334212;First_Filter=FAILED;Last_filter=FAILED
>7012342;First_Filter=FAILED;Last_filter=FAILED
>6971489;First_Filter=FAILED;Last_filter=FAILED
>6971488;First_Filter=FAILED;Last_filter=FAILED
>6161325;First_Filter=FAILED;Last_filter=FAILED
>7373618;First_Filter=FAILED;Last_filter=FAILED
>6992269;First_Filter=FAILED;Last_filter=FAILED
>6992265;First_Filter=FAILED;Last_filter=FAILED
>6941688;First_Filter=FAILED;Last_filter=FAILED
>294921;First_Filter=FAILED;Last_filter=FAILED
>316826;First_Filter=FAILED;Last_filter=FAILED
>315842;First_Filter=FAILED;Last_filter=FAILED
>315113;First_Filter=FAILED;Last_filter=FAILED
>95801;First_Filter=FAILED;Last_filter=FAILED
>21297693;First_Filter=FAILED;Last_filter=FAILED
>86201;First_Filter=FAILED;Last_filter=FAILED
>162334;First_Filter=FAILED;Last_filter=FAILED
>311861;First_Filter=FAILED;Last_filter=FAILED
>309927;First_Filter=FAILED;Last_filter=FAILED
>695664;First_Filter=FAILED;Last_filter=FAILED
>731263;First_Filter=FAILED;Last_filter=FAILED
>581278;First_Filter=FAILED;Last_filter=FAILED
>309705;First_Filter=FAILED;Last_filter=FAILED
>309292;First_Filter=FAILED;Last_filter=FAILED
>82280;First_Filter=FAILED;Last_filter=FAILED
>213090;First_Filter=FAILED;Last_filter=FAILED
>307389;First_Filter=FAILED;Last_filter=FAILED
>78711;First_Filter=FAILED;Last_filter=FAILED
>348204;First_Filter=FAILED;Last_filter=FAILED
>76471;First_Filter=FAILED;Last_filter=FAILED
>77134;First_Filter=FAILED;Last_filter=FAILED
>623681;First_Filter=FAILED;Last_filter=FAILED
>366146;First_Filter=FAILED;Last_filter=FAILED
>312092;First_Filter=FAILED;Last_filter=FAILED
>75659;First_Filter=FAILED;Last_filter=FAILED
>609948;First_Filter=FAILED;Last_filter=FAILED
>75251;First_Filter=FAILED;Last_filter=FAILED
>915010;First_Filter=FAILED;Last_filter=FAILED
>908172;First_Filter=FAILED;Last_filter=FAILED
>200037;First_Filter=FAILED;Last_filter=FAILED
>68777;First_Filter=FAILED;Last_filter=FAILED
>318124;First_Filter=FAILED;Last_filter=FAILED
>849643;First_Filter=FAILED;Last_filter=FAILED
>795579;First_Filter=FAILED;Last_filter=FAILED
>999736;First_Filter=FAILED;Last_filter=FAILED
>62398;First_Filter=FAILED;Last_filter=FAILED
>1085677;First_Filter=FAILED;Last_filter=FAILED
>1085236;First_Filter=FAILED;Last_filter=FAILED
>970989;First_Filter=FAILED;Last_filter=FAILED
>966334;First_Filter=FAILED;Last_filter=FAILED
>942500;First_Filter=FAILED;Last_filter=FAILED
>1083239;First_Filter=FAILED;Last_filter=FAILED
>1259798;First_Filter=FAILED;Last_filter=FAILED
>56939;First_Filter=FAILED;Last_filter=FAILED
>789133;First_Filter=FAILED;Last_filter=FAILED
>1252263;First_Filter=FAILED;Last_filter=FAILED
>1082749;First_Filter=FAILED;Last_filter=FAILED
>1076826;First_Filter=FAILED;Last_filter=FAILED
>1083783;First_Filter=FAILED;Last_filter=FAILED
>1201105;First_Filter=FAILED;Last_filter=FAILED
>168905;First_Filter=FAILED;Last_filter=FAILED
>1079728;First_Filter=FAILED;Last_filter=FAILED
>1079727;First_Filter=FAILED;Last_filter=FAILED
>808434;First_Filter=FAILED;Last_filter=FAILED
>1094966;First_Filter=FAILED;Last_filter=FAILED
>1124954;First_Filter=FAILED;Last_filter=FAILED
>1092714;First_Filter=FAILED;Last_filter=FAILED
>1166283;First_Filter=FAILED;Last_filter=FAILED
>1083064;First_Filter=FAILED;Last_filter=FAILED
>1081729;First_Filter=FAILED;Last_filter=FAILED
>1081726;First_Filter=FAILED;Last_filter=FAILED
>4825655;First_Filter=FAILED;Last_filter=FAILED
>4825653;First_Filter=FAILED;Last_filter=FAILED
>4131162;First_Filter=FAILED;Last_filter=FAILED
>4586839;First_Filter=FAILED;Last_filter=FAILED
>4567306;First_Filter=FAILED;Last_filter=FAILED
>5309797;First_Filter=FAILED;Last_filter=FAILED
>5488864;First_Filter=FAILED;Last_filter=FAILED
>29341591;First_Filter=PASSED;Last_filter=FAILED
>29272512;First_Filter=PASSED;Last_filter=FAILED
>29250139;First_Filter=PASSED;Last_filter=FAILED
>29166915;First_Filter=PASSED;Last_filter=FAILED
>29164002;First_Filter=PASSED;Last_filter=FAILED
>29148078;First_Filter=PASSED;Last_filter=FAILED
>29121669;First_Filter=PASSED;Last_filter=FAILED
>29067557;First_Filter=PASSED;Last_filter=FAILED
>29037900;First_Filter=PASSED;Last_filter=FAILED
>28955003;First_Filter=PASSED;Last_filter=FAILED
>28807995;First_Filter=PASSED;Last_filter=FAILED
>28770711;First_Filter=PASSED;Last_filter=FAILED
>28762055;First_Filter=PASSED;Last_filter=FAILED
>28702930;First_Filter=PASSED;Last_filter=FAILED
>28661935;First_Filter=PASSED;Last_filter=PASSED
>28656478;First_Filter=PASSED;Last_filter=FAILED
>28589388;First_Filter=FAILED;Last_filter=FAILED
>28466820;First_Filter=PASSED;Last_filter=FAILED
>28398429;First_Filter=PASSED;Last_filter=FAILED
>28342734;First_Filter=PASSED;Last_filter=FAILED
>28290136;First_Filter=PASSED;Last_filter=FAILED
>28270934;First_Filter=PASSED;Last_filter=FAILED
>28131440;First_Filter=FAILED;Last_filter=FAILED
>28123776;First_Filter=PASSED;Last_filter=FAILED
>27995740;First_Filter=PASSED;Last_filter=FAILED
>27974925;First_Filter=PASSED;Last_filter=FAILED
>27897259;First_Filter=PASSED;Last_filter=FAILED
>27863504;First_Filter=PASSED;Last_filter=FAILED
>27750439;First_Filter=PASSED;Last_filter=FAILED
>27159840;First_Filter=PASSED;Last_filter=FAILED
>27713619;First_Filter=PASSED;Last_filter=FAILED
>27692433;First_Filter=PASSED;Last_filter=FAILED
>27661011;First_Filter=PASSED;Last_filter=FAILED
>27587881;First_Filter=PASSED;Last_filter=FAILED
>27079996;First_Filter=PASSED;Last_filter=FAILED
>27027815;First_Filter=PASSED;Last_filter=FAILED
>27014261;First_Filter=PASSED;Last_filter=FAILED
>26980953;First_Filter=PASSED;Last_filter=FAILED
>26847159;First_Filter=PASSED;Last_filter=FAILED
>26812164;First_Filter=PASSED;Last_filter=PASSED
>26796582;First_Filter=PASSED;Last_filter=FAILED
>26649439;First_Filter=PASSED;Last_filter=FAILED
>26614192;First_Filter=PASSED;Last_filter=FAILED
>26546586;First_Filter=PASSED;Last_filter=FAILED
>26466449;First_Filter=FAILED;Last_filter=FAILED
>26428520;First_Filter=PASSED;Last_filter=FAILED
>26318885;First_Filter=PASSED;Last_filter=FAILED
>26214170;First_Filter=PASSED;Last_filter=FAILED
>26198292;First_Filter=PASSED;Last_filter=FAILED
>26139109;First_Filter=PASSED;Last_filter=FAILED
>26107741;First_Filter=PASSED;Last_filter=FAILED
>26044780;First_Filter=PASSED;Last_filter=FAILED
>25997035;First_Filter=PASSED;Last_filter=FAILED
>25954655;First_Filter=PASSED;Last_filter=FAILED
>25889583;First_Filter=PASSED;Last_filter=FAILED
>25884411;First_Filter=PASSED;Last_filter=FAILED
>25863922;First_Filter=FAILED;Last_filter=FAILED
>25801886;First_Filter=PASSED;Last_filter=FAILED
>25778936;First_Filter=PASSED;Last_filter=FAILED
>25683368;First_Filter=PASSED;Last_filter=FAILED
>25678083;First_Filter=PASSED;Last_filter=FAILED
>25614773;First_Filter=PASSED;Last_filter=FAILED
>25498119;First_Filter=PASSED;Last_filter=FAILED
>25462579;First_Filter=PASSED;Last_filter=PASSED
>25381966;First_Filter=PASSED;Last_filter=FAILED
>25339435;First_Filter=PASSED;Last_filter=FAILED
>25245644;First_Filter=PASSED;Last_filter=FAILED
>25222917;First_Filter=PASSED;Last_filter=FAILED
>25204208;First_Filter=PASSED;Last_filter=FAILED
>25103278;First_Filter=PASSED;Last_filter=FAILED
>25100215;First_Filter=PASSED;Last_filter=FAILED
>25083955;First_Filter=PASSED;Last_filter=FAILED
>25078871;First_Filter=PASSED;Last_filter=FAILED
>25071575;First_Filter=PASSED;Last_filter=FAILED
>24919467;First_Filter=PASSED;Last_filter=FAILED
>24854356;First_Filter=PASSED;Last_filter=FAILED
>24840285;First_Filter=PASSED;Last_filter=FAILED
>24654562;First_Filter=PASSED;Last_filter=FAILED
>24623460;First_Filter=PASSED;Last_filter=FAILED
>24585544;First_Filter=PASSED;Last_filter=FAILED
>24565889;First_Filter=PASSED;Last_filter=FAILED
>24551146;First_Filter=PASSED;Last_filter=FAILED
>24550172;First_Filter=PASSED;Last_filter=FAILED
>24549174;First_Filter=PASSED;Last_filter=PASSED
>24439654;First_Filter=PASSED;Last_filter=FAILED
>24429169;First_Filter=PASSED;Last_filter=FAILED
>24378741;First_Filter=PASSED;Last_filter=FAILED
>24373564;First_Filter=PASSED;Last_filter=FAILED
>25756476;First_Filter=PASSED;Last_filter=FAILED
>24361610;First_Filter=PASSED;Last_filter=FAILED
>24297382;First_Filter=PASSED;Last_filter=FAILED
>24189557;First_Filter=FAILED;Last_filter=PASSED
>24171974;First_Filter=PASSED;Last_filter=FAILED
>24062860;First_Filter=PASSED;Last_filter=FAILED
>24053746;First_Filter=PASSED;Last_filter=FAILED
>23974693;First_Filter=PASSED;Last_filter=FAILED
>23884028;First_Filter=PASSED;Last_filter=FAILED
>23738744;First_Filter=PASSED;Last_filter=FAILED
>23666317;First_Filter=PASSED;Last_filter=FAILED
>23650978;First_Filter=PASSED;Last_filter=FAILED
>23646104;First_Filter=PASSED;Last_filter=FAILED
>27790023;First_Filter=PASSED;Last_filter=FAILED
>23537059;First_Filter=PASSED;Last_filter=FAILED
>23378469;First_Filter=PASSED;Last_filter=FAILED
>24750968;First_Filter=FAILED;Last_filter=FAILED
>24617043;First_Filter=PASSED;Last_filter=FAILED
>23259656;First_Filter=PASSED;Last_filter=FAILED
>23237239;First_Filter=PASSED;Last_filter=FAILED
>27790018;First_Filter=PASSED;Last_filter=FAILED
>23193984;First_Filter=PASSED;Last_filter=FAILED
>25610226;First_Filter=PASSED;Last_filter=FAILED
>23175390;First_Filter=PASSED;Last_filter=FAILED
>23094901;First_Filter=PASSED;Last_filter=FAILED
>23035013;First_Filter=PASSED;Last_filter=FAILED
>22971693;First_Filter=PASSED;Last_filter=FAILED
>22935567;First_Filter=PASSED;Last_filter=FAILED
>22910193;First_Filter=PASSED;Last_filter=FAILED
>22896022;First_Filter=PASSED;Last_filter=FAILED
>22859345;First_Filter=PASSED;Last_filter=FAILED
>22729471;First_Filter=PASSED;Last_filter=FAILED
